# Avellaneda-Stoikov (2008) vs Imbalance-Aware (2018)

Step,Inventory Avellaneda,PnL Avellaneda,Inventory Imbalance,PnL Imbalance
25520,-5,124015,20,108901
25525,-5,124035,20,108922
25530,-5,124066,20,108952
25535,-5,124086,20,108973
25540,-5,124117,20,109003
25545,-5,124137,20,109023
25550,-5,124158,10,109027
25555,-5,124168,10,109038
25560,-5,124198,10,109068
25565,-5,124219,10,109089
25570,-5,124240,10,109109
25575,-5,124270,10,109140
25580,-5,124291,10,109160
25585,-5,124321,10,109191
25590,-5,124342,10,109211
25595,-5,124372,10,109242
25600,-5,124393,10,109252
25605,-5,124413,10,109272
25610,-5,124433,10,109293
25615,-5,124464,10,109303
25620,-5,124484,10,109334
25625,-5,124515,10,109344
25630,-5,124535,10,109344
25635,-5,124556,10,109364
25640,-5,124586,10,109385
25645,-5,124607,10,109395
25650,-5,124627,10,109405
25655,-5,124658,10,109426
25660,-5,124678,10,109446
25665,-5,124709,10,109467
25670,-5,124729,10,109477
25675,-5,124760,0,109492
25680,-5,124780,0,109513
25685,-5,124811,0,109533
25690,-5,124831,0,109553
25695,-5,124862,10,109578
25700,-5,124882,10,109588
25705,-5,124913,30,109599
25710,-5,124933,30,109599
25715,-5,124964,20,109615
25720,-5,124984,20,109635
25725,-5,125015,40,109658
25730,-5,125035,60,109672
25735,-5,125066,70,109699
25740,-5,125086,80,109717
25745,-5,125117,90,109735
25750,-5,125137,90,109755
25755,-5,125168,90,109765
25760,-5,125188,90,109786
25765,-5,125219,90,109806
25770,-5,125239,90,109826
25775,-5,125270,100,109855
25780,-5,125290,100,109865
25785,-5,125321,90,109878
25790,-5,125341,90,109898
25795,-5,125372,90,109929
25800,-5,125392,90,109949
25805,-5,125423,90,109980
25810,-5,125443,100,109998
25815,-5,125474,90,110020
25820,-5,125494,90,110041
25825,-5,125525,90,110051
25830,-5,125545,90,110071
25835,-5,125576,90,110091
25840,-5,125596,90,110122
25845,-5,125627,90,110142
25850,-5,125647,90,110173
25855,-5,125678,90,110193
25860,-5,125698,90,110224
25865,-5,125729,90,110244
25870,-5,125749,90,110265
25875,-5,125780,90,110295
25880,-5,125800,90,110316
25885,-5,125831,100,110334
25890,-5,125851,90,110346
25895,-5,125882,90,110357
25900,-5,125902,90,110388
25905,-5,125933,80,110400
25910,-5,125953,80,110430
25915,-5,125984,80,110451
25920,-5,126004,80,110482
25925,-5,126024,90,110500
25930,-5,126035,80,110512
25935,-5,126065,80,110542
25940,-5,126086,80,110562
25945,-5,126106,80,110582
25950,-5,126137,80,110612
25955,-5,126157,60,110626
25960,-5,126188,70,110645
25965,-5,126208,70,110665
25970,-5,126239,70,110685
25975,-5,126259,70,110705
25980,-5,126280,70,110726
25985,-5,126310,70,110746
25990,-5,126331,60,110768
25995,-5,126351,60,110789
26000,-5,126382,60,110803
26005,-5,126402,60,110813
26010,-5,126433,60,110834
26015,-5,126434,50,110841
26020,-5,126433,20,110849
26025,-5,126453,20,110860
26030,-5,126474,10,110886
26035,-5,126504,10,110906
26040,-5,126525,20,110932
26045,-5,126555,20,110952
26050,-5,126576,30,110978
26055,-5,126606,30,110999
26060,-5,126627,40,111024
26065,-5,126657,40,111045
26070,-5,126678,40,111065
26075,-5,126708,30,111091
26080,-5,126729,30,111111
26085,-5,126759,30,111121
26090,-5,126780,40,111126
26095,-5,126810,60,111135
26100,-5,126831,50,111151
26105,-5,126861,50,111172
26110,-5,126882,60,111186
26115,-5,126912,60,111196
26120,-5,126933,60,111216
26125,-5,126963,50,111231
26130,-5,126984,40,111245
26135,-5,127014,40,111255
26140,-5,127035,50,111270
26145,-5,127065,50,111290
26150,-5,127086,50,111321
26155,-5,127116,40,111327
26160,-5,127137,40,111357
26165,-5,127167,40,111378
26170,-5,127188,30,111404
26175,-5,127218,40,111419
26180,-5,127239,50,111444
26185,-5,127269,50,111464
26190,-5,127290,60,111489
26195,-5,127320,60,111510
26200,-5,127341,60,111541
26205,-5,127371,60,111561
26210,-5,127392,70,111587
26215,-5,127422,70,111607
26220,-5,127443,70,111627
26225,-5,127473,70,111648
26230,-5,127484,62,111661
26235,-5,127514,52,111674
26240,-5,127535,62,111702
26245,-5,127555,72,111719
26250,-5,127565,52,111725
26255,-5,127596,52,111756
26260,-5,127616,52,111776
26265,-5,127647,52,111786
26270,-5,127667,72,111799
26275,-5,127698,72,111809
26280,-5,127718,72,111840
26285,-5,127749,72,111861
26290,-5,127769,82,111877
26295,-5,127800,90,111892
26300,-5,127820,90,111913
26305,-5,127851,100,111918
26310,-5,127871,100,111918
26315,-5,127881,60,111931
26320,-5,127902,40,111948
26325,-5,127922,20,111956
26330,-5,127953,10,111970
26335,-5,127973,20,111986
26340,-5,128004,10,111991
26345,-5,128024,0,112007
26350,-5,128034,-10,112009
26355,-5,128034,-10,112010
26360,-5,128034,-10,112009
26365,-5,128045,-10,112010
26370,-5,128065,-10,112020
26375,-5,128096,-20,112035
26380,-5,128114,-20,112049
26385,-5,128145,-20,112080
26390,-5,128165,-20,112100
26395,-5,128196,-20,112131
26400,-5,128218,-20,112158
26405,-5,128238,-20,112178
26410,5,128261,-10,112200
26415,5,128281,-10,112221
26420,5,128312,-10,112241
26425,5,128332,-10,112262
26430,5,128363,-10,112282
26435,5,128385,-10,112300
26440,5,128405,0,112315
26445,5,128425,-10,112340
26450,5,128456,-10,112361
26455,5,128476,-10,112391
26460,5,128507,-10,112412
26465,5,128527,-10,112433
26470,15,128529,-10,112446
26475,15,128529,0,112448
26480,15,128528,10,112451
26485,15,128528,20,112453
26490,15,128542,20,112468
26495,15,128563,20,112489
26500,15,128582,20,112508
26505,15,128613,20,112539
26510,15,128621,20,112547
26515,15,128641,30,112562
26520,15,128661,30,112581
26525,15,128681,30,112601
26530,15,128712,30,112622
26535,15,128732,30,112652
26540,15,128753,30,112673
26545,15,128783,30,112693
26550,15,128804,30,112713
26555,15,128834,30,112734
26560,15,128855,30,112765
26565,15,128875,30,112785
26570,15,128905,30,112816
26575,15,128926,30,112827
26580,15,128957,30,112858
26585,15,128977,30,112877
26590,15,128997,30,112898
26595,15,129028,30,112928
26600,15,129048,30,112949
26605,15,129080,30,112971
26610,15,129099,30,112990
26615,15,129119,30,113010
26620,15,129142,30,113023
26625,15,129162,30,113044
26630,15,129193,30,113074
26635,15,129213,30,113094
26640,15,129233,30,113115
26645,15,129253,30,113135
26650,15,129274,30,113156
26655,15,129294,30,113177
26660,15,129323,30,113204
26665,15,129346,30,113228
26670,15,129366,40,113254
26675,15,129386,40,113275
26680,15,129415,50,113295
26685,15,129436,50,113316
26690,15,129458,50,113323
26695,15,129479,50,113334
26700,15,129499,60,113361
26705,15,129530,60,113381
26710,15,129550,60,113401
26715,15,129581,60,113432
26720,15,129591,50,113445
26725,15,129610,50,113463
26730,15,129630,50,113481
26735,15,129661,50,113502
26740,15,129681,50,113522
26745,15,129701,50,113542
26750,15,129732,50,113562
26755,15,129752,50,113583
26760,15,129772,50,113599
26765,15,129781,50,113609
26770,15,129812,50,113638
26775,15,129831,50,113656
26780,15,129852,50,113677
26785,15,129873,40,113694
26790,15,129894,40,113715
26795,15,129924,40,113746
26800,15,129935,40,113758
26805,15,129966,40,113789
26810,15,129986,40,113810
26815,15,129997,30,113814
26820,15,130028,20,113829
26825,15,130048,10,113844
26830,15,130079,10,113875
26835,15,130099,0,113890
26840,15,130130,0,113920
26845,15,130150,10,113936
26850,15,130170,10,113956
26855,15,130191,20,113982
26860,15,130221,20,114003
26865,15,130241,20,114023
26870,15,130262,20,114053
26875,15,130292,20,114074
26880,15,130313,20,114104
26885,15,130343,20,114114
26890,15,130364,20,114135
26895,15,130383,20,114155
26900,15,130404,20,114175
26905,15,130434,20,114196
26910,15,130455,20,114216
26915,15,130485,20,114247
26920,15,130506,20,114268
26925,15,130526,20,114288
26930,15,130547,20,114319
26935,15,130568,20,114340
26940,15,130598,20,114370
26945,15,130619,20,114391
26950,15,130649,30,114417
26955,15,130670,30,114427
26960,15,130691,30,114438
26965,15,130711,50,114461
26970,15,130742,50,114482
26975,15,130762,80,114502
26980,15,130793,80,114523
26985,15,130813,70,114546
26990,15,130844,70,114566
26995,15,130864,80,114594
27000,15,130895,80,114614
27005,15,130915,70,114627
27010,15,130936,70,114648
27015,15,130967,60,114672
27020,15,130987,60,114692
27025,15,131007,50,114716
27030,15,131038,50,114736
27035,15,131058,50,114757
27040,15,131079,40,114772
27045,15,131110,40,114802
27050,15,131130,40,114823
27055,15,131161,40,114853
27060,15,131181,40,114874
27065,15,131212,40,114904
27070,15,131232,40,114925
27075,15,131263,40,114956
27080,15,131283,50,114973
27085,15,131304,50,114993
27090,15,131334,50,115024
27095,15,131355,50,115044
27100,15,131385,50,115075
27105,15,131406,50,115095
27110,15,131436,50,115126
27115,15,131457,50,115146
27120,15,131487,40,115171
27125,15,131508,40,115191
27130,15,131528,40,115200
27135,15,131548,30,115214
27140,15,131578,40,115240
27145,15,131599,30,115254
27150,15,131629,30,115285
27155,15,131650,40,115301
27160,15,131680,40,115321
27165,15,131701,40,115341
27170,15,131731,40,115372
27175,15,131752,50,115388
27180,15,131772,50,115409
27185,15,131792,50,115430
27190,15,131823,60,115446
27195,15,131843,60,115456
27200,15,131874,60,115466
27205,15,131894,50,115480
27210,15,131914,50,115498
27215,15,131935,50,115521
27220,15,131966,50,115541
27225,15,131986,50,115571
27230,15,132007,70,115586
27235,15,132027,70,115606
27240,15,132047,70,115627
27245,15,132067,70,115644
27250,15,132098,70,115675
27255,15,132118,70,115696
27260,15,132149,80,115723
27265,15,132169,70,115736
27270,15,132200,70,115746
27275,15,132220,70,115766
27280,15,132251,70,115800
27285,15,132271,80,115806
27290,15,132292,80,115817
27295,15,132323,80,115848
27300,15,132343,80,115868
27305,15,132363,80,115888
27310,15,132383,80,115904
27315,15,132404,90,115926
27320,15,132413,100,115939
27325,15,132444,90,115962
27330,15,132464,80,115974
27335,15,132485,80,116005
27340,15,132505,80,116025
27345,15,132526,80,116046
27350,15,132556,80,116067
27355,15,132577,80,116097
27360,15,132607,80,116118
27365,15,132628,80,116148
27370,15,132658,80,116166
27375,15,132668,80,116180
27380,15,132688,80,116196
27385,15,132709,70,116209
27390,15,132729,70,116239
27395,15,132759,70,116260
27400,15,132780,80,116287
27405,15,132810,80,116308
27410,15,132831,80,116338
27415,15,132861,80,116359
27420,15,132882,70,116382
27425,15,132902,70,116402
27430,15,132923,70,116424
27435,15,132953,80,116441
27440,15,132973,80,116470
27445,15,132994,80,116490
27450,15,133024,80,116521
27455,15,133045,80,116542
27460,15,133076,90,116560
27465,15,133096,100,116577
27470,15,133126,90,116587
27475,15,133147,90,116620
27480,15,133167,90,116640
27485,15,133198,90,116672
27490,15,133218,90,116682
27495,15,133238,90,116699
27500,15,133269,70,116714
27505,15,133289,70,116735
27510,15,133320,70,116765
27515,15,133340,60,116779
27520,15,133371,70,116806
27525,15,133391,70,116827
27530,15,133422,70,116858
27535,15,133442,70,116878
27540,15,133462,70,116897
27545,15,133493,70,116918
27550,15,133513,70,116949
27555,15,133544,70,116969
27560,15,133564,70,117000
27565,15,133595,70,117021
27570,15,133615,80,117048
27575,15,133646,80,117069
27580,15,133666,70,117092
27585,15,133687,70,117114
27590,15,133717,80,117141
27595,15,133738,80,117161
27600,15,133758,80,117171
27605,15,133789,100,117185
27610,15,133809,90,117187
27615,15,133829,90,117208
27620,15,133860,90,117228
27625,15,133880,90,117259
27630,15,133911,90,117280
27635,15,133932,90,117301
27640,15,133962,90,117321
27645,15,133983,80,117345
27650,15,134013,80,117365
27655,15,134034,70,117389
27660,15,134053,70,117395
27665,15,134074,70,117417
27670,15,134105,70,117440
27675,15,134125,80,117457
27680,15,134156,80,117487
27685,15,134176,80,117507
27690,15,134207,90,117533
27695,15,134227,90,117555
27700,15,134248,90,117577
27705,15,134279,90,117607
27710,15,134299,90,117627
27715,15,134319,90,117647
27720,15,134350,90,117668
27725,15,134370,90,117698
27730,15,134391,90,117719
27735,15,134411,90,117741
27740,15,134442,90,117772
27745,15,134462,90,117793
27750,15,134483,90,117823
27755,15,134502,90,117840
27760,15,134523,80,117852
27765,15,134543,80,117882
27770,15,134563,80,117901
27775,15,134594,80,117922
27780,15,134614,80,117952
27785,15,134645,80,117973
27790,15,134665,80,118003
27795,15,134696,80,118024
27800,15,134716,90,118052
27805,15,134747,90,118062
27810,15,134767,90,118093
27815,15,134798,90,118113
27820,15,134818,90,118144
27825,15,134849,90,118165
27830,15,134869,90,118185
27835,15,134890,90,118194
27840,15,134920,90,118224
27845,15,134940,90,118234
27850,15,134971,90,118265
27855,15,134991,90,118285
27860,15,135012,90,118305
27865,15,135042,80,118318
27870,15,135063,90,118345
27875,15,135093,90,118355
27880,15,135114,90,118386
27885,15,135144,90,118406
27890,15,135165,90,118437
27895,15,135195,90,118447
27900,15,135216,90,118468
27905,15,135246,90,118499
27910,15,135267,100,118506
27915,15,135297,90,118519
27920,15,135318,80,118542
27925,15,135338,80,118552
27930,15,135369,90,118580
27935,15,135389,80,118593
27940,15,135420,70,118617
27945,15,135440,70,118637
27950,15,135471,70,118658
27955,15,135491,70,118679
27960,15,135511,70,118699
27965,15,135542,60,118713
27970,15,135562,60,118744
27975,15,135593,60,118765
27980,15,135614,60,118785
27985,15,135644,60,118816
27990,15,135665,60,118837
27995,15,135695,60,118867
28000,15,135716,60,118888
28005,15,135746,50,118912
28010,15,135767,50,118923
28015,15,135797,50,118943
28020,15,135818,50,118963
28025,15,135848,40,118988
28030,15,135868,40,119006
28035,15,135888,40,119027
28040,15,135919,50,119043
28045,15,135939,50,119064
28050,15,135970,50,119094
28055,15,135990,50,119115
28060,15,136010,50,119135
28065,15,136041,50,119167
28070,15,136061,50,119187
28075,15,136082,50,119207
28080,15,136112,50,119238
28085,15,136133,50,119259
28090,15,136163,50,119280
28095,15,136184,50,119300
28100,15,136214,50,119331
28105,15,136235,50,119352
28110,15,136265,50,119383
28115,15,136286,50,119403
28120,15,136316,50,119434
28125,15,136337,50,119455
28130,15,136367,50,119486
28135,15,136388,50,119507
28140,15,136408,50,119528
28145,15,136439,40,119553
28150,15,136459,20,119562
28155,15,136480,20,119593
28160,15,136511,20,119613
28165,15,136531,20,119644
28170,15,136562,20,119665
28175,15,136582,20,119696
28180,15,136613,20,119716
28185,15,136633,20,119747
28190,15,136664,20,119767
28195,15,136684,20,119798
28200,15,136715,20,119819
28205,15,136735,20,119839
28210,15,136765,20,119870
28215,15,136785,20,119889
28220,15,136816,20,119920
28225,15,136836,20,119940
28230,15,136867,20,119971
28235,15,136887,20,119991
28240,15,136908,20,120012
28245,15,136928,20,120033
28250,15,136959,20,120063
28255,15,136979,20,120084
28260,15,137010,20,120104
28265,15,137020,20,120114
28270,15,137051,20,120145
28275,15,137071,20,120165
28280,15,137102,20,120196
28285,15,137122,20,120216
28290,15,137143,20,120236
28295,15,137173,20,120267
28300,15,137193,20,120287
28305,15,137214,20,120308
28310,15,137244,20,120328
28315,15,137265,20,120359
28320,15,137295,20,120379
28325,15,137316,20,120410
28330,15,137346,20,120430
28335,15,137367,20,120461
28340,15,137397,20,120481
28345,15,137418,20,120501
28350,15,137448,20,120532
28355,15,137469,20,120552
28360,15,137499,20,120583
28365,15,137520,20,120603
28370,15,137550,20,120624
28375,15,137571,20,120654
28380,15,137601,20,120675
28385,15,137622,20,120705
28390,15,137642,30,120721
28395,15,137662,30,120741
28400,15,137693,30,120772
28405,15,137713,30,120793
28410,15,137744,30,120824
28415,15,137764,30,120844
28420,15,137795,30,120875
28425,15,137815,40,120891
28430,15,137846,30,120916
28435,15,137866,30,120936
28440,15,137887,40,120952
28445,15,137917,40,120983
28450,15,137938,40,121003
28455,15,137968,40,121034
28460,15,137989,40,121054
28465,15,138009,40,121075
28470,15,138040,40,121106
28475,15,138060,40,121126
28480,15,138091,40,121157
28485,15,138111,40,121177
28490,15,138142,40,121208
28495,15,138162,30,121222
28500,15,138193,30,121253
28505,15,138213,30,121273
28510,15,138244,20,121298
28515,15,138264,20,121319
28520,15,138285,20,121339
28525,15,138315,20,121370
28530,15,138336,20,121390
28535,15,138366,20,121421
28540,15,138387,20,121441
28545,15,138417,20,121472
28550,15,138438,20,121492
28555,15,138468,20,121523
28560,15,138489,20,121544
28565,15,138519,20,121564
28570,15,138540,20,121595
28575,15,138570,20,121616
28580,15,138591,20,121647
28585,15,138621,20,121667
28590,15,138642,30,121693
28595,15,138672,30,121713
28600,15,138693,40,121740
28605,15,138723,40,121760
28610,15,138744,40,121791
28615,15,138774,40,121811
28620,15,138795,30,121836
28625,15,138825,20,121851
28630,15,138846,10,121877
28635,15,138866,10,121898
28640,15,138887,10,121918
28645,15,138917,10,121939
28650,15,138938,10,121959
28655,15,138968,10,121980
28660,15,138989,10,122010
28665,15,139009,10,122030
28670,15,139039,0,122056
28675,15,139059,0,122076
28680,15,139090,0,122107
28685,15,139110,0,122127
28690,15,139141,-10,122152
28695,15,139161,-10,122173
28700,15,139192,-10,122203
28705,15,139212,-10,122224
28710,15,139243,-10,122254
28715,15,139263,-10,122275
28720,15,139294,-10,122306
28725,15,139315,-10,122326
28730,15,139345,-10,122357
28735,15,139366,-20,122372
28740,15,139397,-20,122392
28745,15,139417,-20,122412
28750,15,139437,-10,122438
28755,15,139458,0,122453
28760,15,139478,0,122463
28765,15,139499,0,122483
28770,15,139520,0,122504
28775,15,139541,10,122519
28780,15,139571,10,122550
28785,15,139592,0,122565
28790,15,139612,0,122596
28795,15,139643,0,122617
28800,15,139663,-10,122643
28805,15,139684,-10,122663
28810,15,139714,-10,122694
28815,15,139735,0,122709
28820,15,139755,0,122729
28825,15,139786,-10,122745
28830,15,139807,-20,122760
28835,15,139827,-20,122780
28840,15,139858,-10,122805
28845,15,139878,-10,122826
28850,15,139909,-10,122856
28855,15,139929,-20,122872
28860,15,139949,-20,122902
28865,15,139970,-20,122923
28870,15,140000,-10,122948
28875,15,140021,-10,122969
28880,15,140051,-10,122999
28885,15,140072,-10,123020
28890,15,140092,-20,123035
28895,15,140112,-20,123056
28900,15,140143,-20,123087
28905,15,140163,-10,123101
28910,15,140194,-20,123127
28915,15,140214,-20,123148
28920,15,140245,-20,123178
28925,15,140265,-20,123188
28930,15,140296,-20,123209
28935,15,140316,-30,123235
28940,15,140337,-30,123256
28945,15,140367,-30,123286
28950,15,140388,-30,123307
28955,15,140418,-30,123338
28960,15,140439,-20,123352
28965,15,140469,-20,123363
28970,15,140490,-10,123387
28975,15,140510,-20,123404
28980,15,140530,-20,123414
28985,15,140561,-30,123440
28990,15,140580,-30,123453
28995,15,140601,-30,123473
29000,15,140631,-40,123499
29005,15,140652,-40,123520
29010,15,140682,-40,123551
29015,15,140692,-50,123567
29020,15,140723,-50,123598
29025,15,140743,-50,123618
29030,15,140774,-50,123649
29035,15,140794,-50,123670
29040,15,140826,-50,123698
29045,15,140846,-50,123718
29050,15,140857,-60,123732
29055,15,140878,-60,123752
29060,15,140898,-60,123771
29065,15,140929,-60,123801
29070,15,140949,-60,123822
29075,15,140980,-50,123846
29080,15,141000,-50,123867
29085,15,141031,-50,123898
29090,15,141051,-50,123918
29095,15,141082,-60,123935
29100,15,141102,-60,123956
29105,15,141133,-60,123986
29110,15,141153,-60,123996
29115,15,141184,-70,124013
29120,15,141204,-70,124033
29125,15,141235,-70,124064
29130,15,141255,-60,124078
29135,15,141276,-60,124109
29140,15,141296,-70,124125
29145,15,141327,-70,124156
29150,15,141347,-70,124178
29155,15,141367,-70,124198
29160,15,141398,-70,124229
29165,15,141418,-70,124249
29170,15,141439,-70,124269
29175,15,141469,-70,124290
29180,15,141490,-70,124320
29185,15,141520,-60,124334
29190,15,141541,-60,124365
29195,15,141571,-60,124385
29200,15,141592,-60,124416
29205,15,141622,-50,124430
29210,15,141642,-50,124452
29215,15,141663,-50,124472
29220,15,141693,-50,124493
29225,15,141713,-40,124508
29230,15,141734,-40,124529
29235,15,141754,-40,124550
29240,15,141784,-50,124577
29245,15,141805,-50,124598
29250,15,141825,-50,124627
29255,15,141845,-50,124649
29260,15,141866,-50,124670
29265,15,141886,-50,124701
29270,15,141917,-50,124721
29275,15,141937,-50,124752
29280,15,141968,-50,124773
29285,15,141988,-50,124794
29290,15,142019,-50,124824
29295,15,142039,-50,124844
29300,15,142070,-50,124875
29305,15,142090,-40,124890
29310,15,142110,-50,124917
29315,15,142141,-50,124938
29320,15,142161,-50,124968
29325,15,142192,-40,124983
29330,15,142212,-40,125003
29335,15,142243,-40,125034
29340,15,142263,-40,125055
29345,15,142283,-40,125075
29350,15,142314,-40,125106
29355,15,142334,-40,125127
29360,15,142365,-40,125158
29365,15,142385,-40,125178
29370,15,142416,-50,125205
29375,15,142436,-50,125225
29380,15,142467,-60,125252
29385,15,142487,-70,125270
29390,15,142508,-70,125290
29395,15,142538,-80,125317
29400,15,142559,-80,125337
29405,15,142579,-90,125364
29410,15,142610,-90,125385
29415,15,142630,-90,125415
29420,15,142661,-90,125436
29425,15,142681,-90,125467
29430,15,142712,-90,125487
29435,15,142732,-100,125515
29440,15,142763,-90,125527
29445,15,142783,-90,125548
29450,15,142803,-90,125569
29455,15,142834,-90,125589
29460,15,142854,-90,125609
29465,15,142885,-90,125630
29470,15,142905,-90,125661
29475,15,142926,-80,125672
29480,15,142947,-80,125693
29485,15,142977,-80,125723
29490,15,142998,-80,125744
29495,15,143028,-80,125775
29500,15,143038,-80,125785
